ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,DEZEMBRO,QUI,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",09:00:00
2019,DEZEMBRO,DOM,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",14:00:00
2019,ABRIL,SAB,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,13:00:00
2019,MAIO,SAB,VILA DOS CABANOS,BARCARENA,TRANSPORTE,,,15:15:00
2019,MAIO,SEG,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,07:30:00
2019,JULHO,SEX,BARCARENA,BARCARENA,TRANSPORTE,,,17:50:00
2019,FEVEREIRO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,06:15:00
2019,JULHO,DOM,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,18:00:00
2019,JULHO,QUA,OUTROS,VILA DOS CABANOS,OUTROS,,,14:00:00
2019,JULHO,QUI,OUTROS,VILA DOS CABANOS,OUTROS,,,01:00:00
2019,OUTUBRO,SEX,CENTRO DE BARCARENA,VILA DOS CABANOS,VIA PUBLICA,,,13:32:00
2019,JUNHO,SEX,COMERCIAL,BARCARENA,RESIDENCIA PARTICULAR,,,11:26:00
