ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,JUNHO,QUI,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,10:00:00
2019,NOVEMBRO,QUI,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,11:43:00
2019,AGOSTO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,14:51:00
2019,JUNHO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,14:48:00
2019,MAIO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,15:00:00
2019,FEVEREIRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,14:51:00
2019,AGOSTO,QUI,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,22:00:00
2019,AGOSTO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,11:00:00
2019,AGOSTO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,11:00:00
2019,JUNHO,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,567957757","-48,75802696",20:00:00
2019,JUNHO,SAB,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,521335","-48,6619283",12:30:00
2019,MAIO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,11:13:00
2019,MARCO,SAB,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,11:59:00
2019,FEVEREIRO,SEG,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",01:00:00
2019,NOVEMBRO,SEX,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",12:00:00
2019,JANEIRO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,03:00:00
2019,FEVEREIRO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,08:00:00
2019,MARCO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,01:00:00
2019,MARCO,SEX,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,16:05:00
2019,MARCO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,04:00:00
2019,JUNHO,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5148415","-48,6137216",12:00:00
2019,JANEIRO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,567056871836555","-48,755849003791816",23:00:00
2019,NOVEMBRO,QUI,ZONA RURAL DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,23:00:00
